,Alimento,Descricao,Grupo,Calorias,Carboidratos,Proteinas,Gorduras,FonteDeCarboidratos,IG
4271,Candies,"Candies, bars, Twix peanut butter cookie",Sweets,537,54.15,9.18,32.67,1,78.0
4272,Candies,"Candies, bars, Twix, caramel cookie",Sweets,503,64.8,4.91,24.85,1,78.0
4273,Candies,"Candies, bars, Twix, chocolate fudge cookie",Sweets,550,56.0,7.3,33.3,1,78.0
4274,Candies,"Candies, bars, Whatchamacallit",Sweets,494,63.23,8.04,23.68,1,78.0
4275,Candies,"Candies, butterscotch",Sweets,392,90.4,0.03,3.3,1,78.0
4276,Candies,"Candies, candy bits, yogourt covered",Sweets,415,86.9,0.0,7.5,1,78.0
4277,Candies,"Candies, caramel",Sweets,382,77.0,4.6,8.1,1,78.0
4278,Candies,"Candies, caramel with nuts, chocolate covered",Sweets,470,60.67,9.5,21.0,1,78.0
4279,Candies,"Candies, caramels, chocolate flavour roll",Sweets,387,87.73,1.59,3.31,1,78.0
4280,Candies,"Candies, chewing gum",Sweets,360,96.7,0.0,0.3,1,78.0
4281,Candies,"Candies, chewing gum, sugarless",Sweets,268,94.8,0.0,0.4,1,78.0
4282,Candies,"Candies, chocolate covered, dietetic or low calorie",Sweets,593,38.55,12.26,43.27,0,78.0
4283,Candies,"Candies, chocolate, dark, 45-59% cacao solids",Sweets,546,61.17,4.88,31.28,1,78.0
4284,Candies,"Candies, chocolate, dark, 60-69% cacao solids",Sweets,579,52.42,6.12,38.31,1,78.0
4285,Candies,"Candies, chocolate, dark, 70-85% cacao solids",Sweets,599,45.9,7.79,42.63,1,78.0
4286,Candies,"Candies, chocolate, dark, not further specified",Sweets,550,59.97,5.09,32.2,1,78.0
4287,Candies,"Candies, confectioner's coating, yogourt",Sweets,522,63.94,5.87,27.0,1,78.0
4288,Candies,"Candies, dark chocolate coated coffee beans",Sweets,540,59.95,7.5,30.0,1,78.0
4289,Candies,"Candies, divinity, homemade",Sweets,364,89.05,1.32,0.06,1,78.0
4290,Candies,"Candies, fondant, homemade",Sweets,373,93.18,0.0,0.02,1,78.0
4291,Candies,"Candies, fondant, sweet chocolate coated",Sweets,367,80.4,2.2,9.3,1,78.0
4292,Candies,"Candies, fudge, chocolate marshmallow with nuts, homemade",Sweets,473,67.36,3.24,21.11,1,78.0
4293,Candies,"Candies, fudge, chocolate marshmallow, homemade",Sweets,453,71.34,2.26,17.48,1,78.0
4294,Candies,"Candies, fudge, chocolate with nuts, homemade",Sweets,461,67.93,4.38,18.93,1,78.0
4295,Candies,"Candies, fudge, chocolate, homemade",Sweets,411,76.44,2.39,10.41,1,78.0
4296,Candies,"Candies, fudge, peanut butter, homemade",Sweets,387,77.75,3.78,6.59,1,78.0
4297,Candies,"Candies, fudge, vanilla, homemade",Sweets,383,82.15,1.05,5.45,1,78.0
4298,Candies,"Candies, fudge, vanilla, with nuts, homemade",Sweets,435,74.61,3.0,13.69,1,78.0
4299,Candies,"Candies, Golden Almond Solitaires, chocolate with almonds",Sweets,570,46.91,11.97,37.13,1,78.0
4300,Candies,"Candies, goobers, chocolate covered peanuts",Sweets,512,53.0,9.7,34.0,1,78.0
4301,Candies,"Candies, gum drops, lower in Calories (sorbitol)",Sweets,162,88.0,0.0,0.2,1,78.0
4302,Candies,"Candies, gumdrops (jujubes)",Sweets,396,98.9,0.0,0.0,1,78.0
4303,Candies,"Candies, halavah (halvah), plain",Sweets,469,60.49,12.49,21.52,1,78.0
4304,Candies,"Candies, hard",Sweets,394,98.0,0.0,0.2,1,78.0
4305,Candies,"Candies, hard, sorbitol sweetened",Sweets,395,98.6,0.0,0.0,1,78.0
4306,Candies,"Candies, jellybeans",Sweets,375,93.55,0.0,0.05,1,78.0
4307,Candies,"Candies, M&M's Almond Chocolate Candies",Sweets,522,60.5,7.53,27.76,1,78.0
4308,Candies,"Candies, M&M's peanut butter chocolate candies",Sweets,529,56.89,10.16,29.32,1,78.0
4309,Candies,"Candies, M&M's peanut chocolate candies",Sweets,516,60.48,9.57,26.13,1,78.0
4310,Candies,"Candies, M&M's, mini milk chocolate",Sweets,503,68.4,4.78,23.36,1,78.0
4311,Candies,"Candies, M&M's, plain chocolate candies",Sweets,492,71.19,4.33,21.13,1,78.0
4312,Candies,"Candies, marshmallow",Sweets,318,81.3,1.8,0.2,1,78.0
4313,Candies,"Candies, milk chocolate coated coffee beans",Sweets,549,55.25,7.41,33.18,1,78.0
4314,Candies,"Candies, milk chocolate coated peanuts",Sweets,519,49.7,13.1,33.5,1,78.0
4315,Candies,"Candies, milk chocolate coated raisins",Sweets,390,68.4,4.1,14.8,1,78.0
4316,Candies,"Candies, MILK CHOCOLATE WITH ALMOND BITES",Sweets,568,51.72,9.76,35.73,1,78.0
4317,Candies,"Candies, nougat, with almonds",Sweets,398,92.39,3.33,1.67,1,78.0
4318,Candies,"Candies, peanut brittle, homemade",Sweets,486,71.24,7.57,18.98,1,78.0
4319,Candies,"Candies, peppermint, chocolate coated, mint taste",Sweets,384,80.99,2.19,7.17,1,78.0
4320,Candies,"Candies, praline, homemade",Sweets,485,59.59,3.3,25.9,1,78.0
4321,Candies,"Candies, REESE'S BITES",Sweets,522,55.18,11.34,29.85,1,78.0
4322,Candies,"Candies, Reese's peanut butter cups",Sweets,515,55.36,10.24,30.53,1,78.0
4323,Candies,"Candies, Reese's Pieces",Sweets,497,59.86,12.46,24.77,1,78.0
4324,Candies,"Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougat",Sweets,475,61.6,8.66,23.42,1,78.0
4325,Candies,"Candies, REESESTICKS, crispy wafers, peanut butter, milk chocolate",Sweets,522,55.38,9.53,31.34,1,78.0
4326,Candies,"Candies, Rolo Caramels in milk chocolate",Sweets,474,67.95,5.08,20.93,1,78.0
4327,Candies,"Candies, sesame crunch (crisp)",Sweets,517,50.3,11.6,33.3,1,78.0
4328,Candies,"Candies, Skittles",Sweets,405,90.78,0.19,4.37,1,78.0
4329,Candies,"Candies, SNICKERS Almond bar",Sweets,472,64.67,5.4,22.4,1,78.0
4330,Candies,"Candies, soft fruit and nut squares",Sweets,390,73.81,2.31,9.52,1,78.0
4331,Candies,"Candies, Starburst fruit chews",Sweets,408,82.57,0.41,8.21,1,78.0
